w(8,110,10,40)
r(8,105,5,41)
r(9,103,5,41)
w(8,107,5,41)
w(9,108,5,41)
r(7,94,0,42)
r(8,110,0,42)
r(9,108,10,43)
w(9,113,10,43)
r(3,72,5,44)
r(9,113,0,45)
w(9,118,0,45)
r(7,94,0,45)
r(9,118,10,46)
w(9,120,10,46)
r(7,94,10,46)
r(8,110,5,47)
r(9,120,5,47)
w(8,122,5,47)
r(9,120,0,48)
r(9,120,0,48)
w(9,123,0,48)
r(9,123,5,49)
r(8,122,5,49)
w(9,126,5,49)
r(9,126,10,50)
r(9,126,10,50)
w(9,127,10,50)
r(9,127,5,51)
r(6,89,5,51)
w(9,131,5,51)
w(6,132,5,51)
r(7,94,10,52)
w(7,133,10,52)
r(9,131,10,52)
w(9,134,10,52)
r(9,134,5,53)
r(7,133,5,53)
w(7,136,5,53)
w(9,135,5,53)
r(8,122,10,54)
w(8,138,10,54)
r(9,130,10,54)
r(3,72,0,55)
r(9,135,0,55)
w(3,129,0,55)
w(9,130,0,55)
r(9,130,5,56)
r(8,138,5,56)
w(8,140,5,56)
r(7,136,10,57)
w(7,142,10,57)
r(7,142,10,57)
r(8,140,0,58)
w(8,144,0,58)
r(8,144,0,58)
r(8,144,5,59)
r(8,144,10,60)
w(8,147,10,60)
r(4,86,5,61)
r(9,130,5,61)
w(4,151,5,61)
w(9,152,5,61)
r(8,147,10,62)
r(6,132,10,62)
w(8,153,10,62)
w(6,154,10,62)
r(8,153,5,63)
r(6,154,10,64)
r(9,152,10,64)
w(9,158,10,64)
r(9,158,0,65)
r(8,153,0,65)
w(9,149,0,65)
w(8,150,0,65)
r(7,142,5,66)
w(7,159,5,66)
r(9,149,10,67)
r(6,154,10,67)
r(8,150,0,68)
r(7,159,0,68)
w(8,164,0,68)
r(4,151,10,69)
w(4,167,10,69)
r(9,149,10,69)
w(9,168,10,69)
r(8,164,0,70)
w(8,170,0,70)
r(6,154,0,70)
r(8,170,10,71)
w(8,172,10,71)
r(8,172,10,71)
r(9,168,5,72)
r(8,172,5,72)
w(8,166,5,72)
w(9,165,5,72)
r(9,165,10,73)
w(9,174,10,73)
r(9,174,10,73)
r(7,159,5,74)
r(9,174,5,74)
r(8,166,0,75)
r(8,166,0,75)
w(8,175,0,75)
r(8,175,10,76)
r(5,70,10,76)
w(8,180,10,76)
r(9,174,5,77)
r(8,180,5,77)
w(8,182,5,77)
w(9,181,5,77)
r(9,181,10,78)
r(4,167,10,78)
w(9,185,10,78)
w(4,186,10,78)
r(9,185,10,79)
r(8,182,10,79)
w(9,190,10,79)
r(9,190,5,80)
w(9,187,5,80)
r(8,182,0,81)
r(4,186,0,81)
w(4,184,0,81)
w(8,183,0,81)
r(8,183,10,82)
r(7,159,10,82)
w(8,191,10,82)
w(7,192,10,82)
r(9,187,5,83)
r(8,191,5,83)
w(8,202,5,83)
r(4,184,0,84)
w(4,203,0,84)
r(5,70,0,85)
r(5,70,0,85)
w(5,223,0,85)
r(8,202,10,86)
r(9,187,10,86)
w(9,212,10,86)
w(8,211,10,86)
r(7,192,0,87)
r(8,211,10,88)
r(6,154,5,89)
r(9,212,5,89)
w(6,225,5,89)
w(9,226,5,89)
r(8,233,5,90)
w(8,236,5,90)
r(5,223,5,90)
r(8,211,10,91)
w(8,233,10,91)
r(9,226,10,91)
w(9,234,10,91)
r(9,234,0,92)
w(9,232,0,92)
r(7,192,0,92)
r(9,232,5,93)
r(8,236,5,93)
w(9,238,5,93)
r(9,238,5,94)
w(9,244,5,94)
r(9,244,5,94)
r(7,192,10,95)
w(7,239,10,95)
r(9,244,10,95)
w(9,240,10,95)
r(8,236,5,96)
r(9,240,0,97)
w(9,241,0,97)
r(7,239,10,98)
r(7,239,10,98)
w(7,249,10,98)
r(9,241,5,99)
r(6,225,5,99)
w(9,248,5,99)
r(8,236,0,100)
r(9,248,0,100)
w(9,252,0,100)
r(6,225,10,101)
r(8,236,5,102)
w(8,255,5,102)
r(9,252,0,103)
w(9,257,0,103)
r(7,249,0,103)
w(7,258,0,103)
r(7,258,10,104)
w(7,259,10,104)
r(9,257,10,104)
w(9,260,10,104)
r(9,260,5,105)
w(9,261,5,105)
r(8,255,0,106)
r(9,261,0,106)
w(9,264,0,106)
r(9,264,10,107)
w(9,266,10,107)
r(7,259,10,107)
r(8,255,0,108)
r(9,266,0,108)
w(9,270,0,108)
w(8,269,0,108)
r(9,270,5,109)
r(9,270,5,109)
w(9,267,5,109)
r(8,269,10,110)
r(9,267,10,110)
w(9,272,10,110)
r(9,272,0,111)
r(8,269,0,111)
w(8,274,0,111)
w(9,273,0,111)
r(6,225,5,112)
r(9,273,5,112)
w(6,276,5,112)
r(7,259,10,113)
w(7,277,10,113)
r(9,273,10,113)
w(9,278,10,113)
r(7,277,0,114)
r(9,278,0,114)
w(9,280,0,114)
r(9,280,5,115)
r(7,277,5,115)
r(9,280,0,116)
w(9,283,0,116)
r(8,274,0,116)
w(8,284,0,116)
r(9,283,5,117)
r(8,284,10,118)
r(5,223,10,118)
w(8,286,10,118)
r(7,277,0,119)
r(8,284,0,119)
r(9,283,5,120)
r(3,129,5,120)
w(3,292,5,120)
r(8,286,5,121)
w(8,298,5,121)
r(8,298,5,121)
r(9,283,10,122)
r(6,276,10,122)
w(9,294,10,122)
r(9,294,5,123)
r(3,292,5,123)
w(3,300,5,123)
r(9,294,10,124)
r(8,298,10,124)
r(8,298,0,125)
r(9,294,0,125)
w(9,296,0,125)
w(8,295,0,125)
r(7,277,0,126)
r(8,295,0,126)
w(7,308,0,126)
r(5,223,10,127)
w(5,305,10,127)
r(8,295,5,128)
r(9,296,5,128)
w(9,304,5,128)
w(8,303,5,128)
r(9,304,10,129)
r(8,303,10,129)
r(9,304,0,130)
r(6,276,0,130)
w(9,309,0,130)
w(6,310,0,130)
r(9,309,10,131)
w(9,315,10,131)
r(8,303,5,132)
r(8,303,0,133)
r(9,315,0,133)
w(8,318,0,133)
r(8,318,10,134)
w(8,320,10,134)
r(6,310,10,134)
r(6,322,0,135)
r(6,310,5,136)
w(6,322,5,136)
r(9,315,5,136)
r(7,308,10,137)
w(7,325,10,137)
r(4,203,0,138)
r(5,305,0,138)
w(4,330,0,138)
r(7,325,5,139)
r(9,315,10,140)
w(9,332,10,140)
r(9,332,10,140)
r(8,320,5,141)
r(9,332,5,141)
w(9,336,5,141)
r(8,320,0,142)
r(7,325,0,142)
r(9,336,10,143)
r(5,305,10,143)
w(9,337,10,143)
w(5,338,10,143)
r(8,320,0,144)
r(9,337,0,144)
r(8,320,5,145)
r(9,337,5,145)
w(8,339,5,145)
w(9,340,5,145)
r(6,322,0,146)
w(6,346,0,146)
r(6,346,0,146)
r(7,325,10,147)
r(8,339,10,147)
w(7,343,10,147)
w(8,344,10,147)
r(7,343,5,148)
r(9,340,5,148)
w(9,348,5,148)
r(9,348,0,149)
r(8,344,0,149)
w(9,349,0,149)
w(8,350,0,149)
r(8,350,5,150)
r(7,343,5,150)
w(7,354,5,150)
w(8,353,5,150)
r(5,338,10,151)
w(5,352,10,151)
r(5,352,10,151)
r(9,349,0,152)
r(8,353,0,152)
w(8,356,0,152)
w(9,355,0,152)
r(9,355,5,153)
r(8,356,5,153)
w(9,358,5,153)
r(9,358,0,154)
r(8,356,0,154)
w(9,362,0,154)
r(6,346,10,155)
r(9,362,10,155)
w(9,360,10,155)
w(6,359,10,155)
r(7,354,0,156)
r(5,352,0,156)
w(7,366,0,156)
r(9,360,5,157)
r(9,360,5,157)
w(9,363,5,157)
r(7,366,10,158)
w(7,367,10,158)
r(5,352,10,158)
w(5,368,10,158)
r(9,363,5,159)
w(9,372,5,159)
r(9,372,5,159)
r(4,330,0,160)
r(8,356,0,160)
w(8,370,0,160)
w(4,369,0,160)
r(9,372,10,161)
w(9,374,10,161)
r(7,367,10,161)
r(9,374,0,162)
w(9,375,0,162)
r(9,375,5,163)
r(4,369,5,163)
w(4,378,5,163)
r(7,367,10,164)
r(9,375,10,164)
w(7,379,10,164)
w(9,380,10,164)
r(9,380,0,165)
w(9,382,0,165)
r(9,382,0,165)
r(4,378,5,166)
w(4,383,5,166)
r(8,370,10,167)
r(9,382,10,167)
w(9,386,10,167)
r(4,383,0,168)
w(4,388,0,168)
r(9,386,0,168)
r(8,370,5,169)
r(7,379,5,169)
w(7,390,5,169)
r(7,390,10,170)
r(7,390,10,170)
w(7,391,10,170)
r(9,386,5,171)
r(8,370,5,171)
r(9,386,0,172)
r(9,386,10,173)
r(8,370,10,173)
w(9,397,10,173)
w(8,398,10,173)
r(8,398,5,174)
r(8,398,0,175)
w(8,399,0,175)
r(9,397,5,176)
w(9,406,5,176)
r(9,406,5,176)
r(9,406,0,177)
w(9,408,0,177)
r(9,408,0,177)
r(8,399,5,178)
r(8,399,5,178)
w(8,409,5,178)
r(9,408,10,179)
w(9,403,10,179)
r(8,409,10,179)
w(8,404,10,179)
r(8,404,0,180)
w(8,412,0,180)
r(9,403,0,180)
r(9,403,10,181)
w(9,419,10,181)
r(8,417,10,181)
w(8,420,10,181)
r(8,412,5,182)
r(8,412,5,182)
w(8,417,5,182)
r(6,359,0,183)
r(9,419,0,183)
w(9,428,0,183)
r(9,428,10,184)
r(3,300,10,184)
w(3,430,10,184)
w(9,429,10,184)
r(4,388,5,185)
r(4,388,5,185)
w(4,431,5,185)
r(7,391,0,186)
r(7,391,0,186)
w(7,441,0,186)
r(9,429,10,187)
r(8,420,10,187)
w(8,446,10,187)
w(9,445,10,187)
r(8,446,5,188)
r(8,446,5,188)
w(8,449,5,188)
r(9,445,0,189)
w(9,452,0,189)
r(7,441,0,189)
r(9,452,10,190)
r(5,368,5,191)
r(8,449,5,191)
r(8,449,0,192)
r(8,449,0,192)
w(8,459,0,192)
r(9,452,10,193)
w(9,461,10,193)
r(7,441,10,193)
w(7,462,10,193)
r(9,461,5,194)
r(4,431,5,194)
w(4,464,5,194)
w(9,463,5,194)
r(9,463,10,195)
w(9,468,10,195)
r(9,468,10,195)
r(3,430,5,196)
r(9,468,5,196)
w(3,469,5,196)
w(9,470,5,196)
r(9,470,10,197)
w(9,472,10,197)
r(8,459,10,197)
r(9,472,0,198)
r(8,459,0,198)
w(8,466,0,198)
w(9,465,0,198)
r(6,359,5,199)
r(6,359,5,199)
w(6,473,5,199)
r(8,466,10,200)
r(9,465,10,200)
w(8,475,10,200)
w(9,476,10,200)
r(8,475,5,201)
w(8,480,5,201)
r(8,480,5,201)
r(8,480,10,202)
r(9,476,10,202)
w(8,482,10,202)
r(6,473,0,203)
w(6,477,0,203)
r(7,462,0,203)
w(7,478,0,203)
r(9,476,0,204)
r(7,478,0,204)
r(9,476,5,205)
r(8,482,5,205)
r(8,482,10,206)
r(3,469,10,206)
w(8,485,10,206)
w(3,486,10,206)
r(6,477,5,207)
w(6,491,5,207)
r(9,476,0,208)
w(9,489,0,208)
r(5,368,0,208)
w(5,490,0,208)
r(7,478,10,209)
r(9,489,10,209)
w(7,494,10,209)
r(8,485,5,210)
w(8,496,5,210)
r(9,489,5,210)
r(7,494,0,211)
w(7,498,0,211)
r(9,489,0,211)
r(8,496,10,212)
r(9,489,10,212)
w(8,499,10,212)
w(9,500,10,212)
r(6,491,5,213)
r(9,500,5,213)
w(9,502,5,213)
w(6,501,5,213)
r(6,501,0,214)
w(6,504,0,214)
r(6,504,0,214)
r(8,499,5,215)
w(8,508,5,215)
r(8,508,5,215)
r(9,502,10,216)
w(9,506,10,216)
r(9,506,10,216)
r(8,508,0,217)
r(5,490,0,217)
r(7,498,5,218)
r(9,506,5,218)
w(9,512,5,218)
w(7,511,5,218)
r(9,512,0,219)
w(9,515,0,219)
r(9,515,10,220)
r(8,508,10,220)
w(8,514,10,220)
w(9,513,10,220)
r(7,511,5,221)
r(8,514,5,221)
w(7,518,5,221)
r(6,504,0,222)
r(7,518,0,222)
w(7,520,0,222)
w(6,519,0,222)
r(9,513,10,223)
r(6,519,10,223)
w(6,522,10,223)
r(8,514,0,224)
w(8,524,0,224)
r(8,524,0,224)
r(6,522,5,225)
w(6,525,5,225)
r(1,71,5,225)
w(1,526,5,225)
r(8,524,10,226)
w(8,527,10,226)
r(7,520,0,227)
w(7,529,0,227)
r(6,525,48,228)
r(8,535,48,228)
w(6,537,48,228)
w(8,538,48,228)
r(8,538,43,229)
w(8,448,43,229)
r(8,448,43,229)
r(10,0,48,230)
w(10,548,48,230)
r(7,435,48,230)
r(8,448,53,231)
w(8,552,53,231)
r(5,490,53,231)
r(6,537,43,232)
r(6,537,43,232)
w(6,557,43,232)
r(6,557,48,233)
w(6,562,48,233)
r(6,562,48,233)
r(10,566,48,234)
w(10,569,48,234)
r(8,552,53,235)
r(8,552,53,235)
w(8,563,53,235)
r(10,548,43,236)
w(10,566,43,236)
r(10,566,43,236)
r(10,572,54,237)
r(7,435,54,237)
w(7,556,54,237)
r(9,414,49,238)
r(5,490,49,238)
w(5,542,49,238)
w(9,541,49,238)
r(10,572,49,239)
w(10,584,49,239)
r(10,584,49,239)
r(7,556,59,240)
w(7,568,59,240)
r(10,584,59,240)
r(6,562,59,241)
w(6,590,59,241)
r(6,590,59,241)
r(8,563,54,242)
r(10,584,54,242)
w(8,585,54,242)
w(10,586,54,242)
r(8,585,49,243)
w(8,588,49,243)
r(10,586,49,243)
r(10,586,54,244)
r(6,590,54,244)
w(6,592,54,244)
r(7,568,59,245)
w(7,594,59,245)
r(7,594,59,245)
r(10,586,49,246)
r(5,542,49,246)
r(6,592,54,247)
w(6,598,54,247)
r(10,586,54,247)
r(5,542,59,248)
r(8,588,59,248)
r(10,586,49,249)
r(10,586,49,249)
w(10,601,49,249)
r(8,588,54,250)
w(8,604,54,250)
r(6,598,54,250)
r(10,601,59,251)
r(7,594,59,251)
w(10,606,59,251)
r(8,604,49,252)
r(10,606,49,252)
r(10,606,54,253)
r(10,606,54,253)
w(10,609,54,253)
r(7,594,59,254)
w(7,614,59,254)
r(7,614,59,254)
r(10,609,49,255)
w(10,615,49,255)
r(6,598,49,255)
w(6,616,49,255)
r(7,614,35,256)
r(10,615,35,256)
w(10,640,35,256)
r(8,624,15,257)
w(8,582,15,257)
r(8,582,15,257)
r(7,614,40,258)
r(8,582,40,258)
w(8,642,40,258)
w(7,641,40,258)
r(7,641,15,259)
w(7,643,15,259)
r(7,643,35,260)
r(10,640,35,260)
w(10,646,35,260)
w(7,645,35,260)
r(10,646,40,261)
w(10,647,40,261)
r(8,642,40,261)
w(8,648,40,261)
r(7,645,40,262)
w(7,653,40,262)
r(8,648,35,263)
r(7,653,35,263)
w(7,652,35,263)
w(8,651,35,263)
r(6,616,15,264)
w(6,649,15,264)
r(10,647,15,264)
w(10,650,15,264)
r(8,651,40,265)
w(8,655,40,265)
r(8,655,35,266)
w(8,657,35,266)
r(8,657,40,267)
w(8,662,40,267)
r(8,662,40,267)
r(10,650,15,268)
r(7,652,15,268)
w(7,660,15,268)
w(10,659,15,268)
r(8,662,35,269)
w(8,664,35,269)
r(4,464,35,269)
r(7,660,40,270)
w(7,665,40,270)
r(6,649,15,271)
r(4,464,15,271)
w(6,668,15,271)
r(10,659,35,272)
r(8,664,35,272)
w(10,670,35,272)
r(8,664,40,273)
r(10,670,40,273)
w(10,672,40,273)
r(8,664,15,274)
w(8,674,15,274)
r(8,674,15,274)
r(10,672,35,275)
r(5,542,35,275)
w(5,676,35,275)
w(10,675,35,275)
r(8,674,40,276)
r(10,675,40,276)
w(8,678,40,276)
r(10,675,35,277)
r(5,676,35,277)
w(5,682,35,277)
r(7,665,15,278)
r(4,464,40,279)
r(4,464,40,279)
w(4,683,40,279)
r(8,678,15,280)
w(8,687,15,280)
r(10,675,15,280)
w(10,688,15,280)
r(5,682,35,281)
w(5,685,35,281)
r(7,665,40,282)
r(7,665,40,282)
w(7,689,40,282)
r(8,687,15,283)
w(8,692,15,283)
r(10,688,15,283)
r(8,692,40,284)
w(8,696,40,284)
r(10,688,40,284)
r(8,696,15,285)
r(7,689,15,285)
r(8,696,35,286)
r(10,688,35,286)
w(10,694,35,286)
w(8,693,35,286)
r(10,694,15,287)
r(8,700,15,287)
w(8,702,15,287)
r(5,685,40,288)
r(8,693,40,288)
w(5,699,40,288)
w(8,700,40,288)
r(8,702,35,289)
r(10,694,35,289)
w(10,704,35,289)
r(8,702,40,290)
r(10,704,40,290)
w(8,708,40,290)
r(6,668,15,291)
r(10,704,15,291)
w(10,706,15,291)
r(10,706,35,292)
r(8,708,35,292)
w(8,710,35,292)
w(10,709,35,292)
r(8,710,15,293)
r(8,710,15,293)
w(8,713,15,293)
r(6,668,40,294)
w(6,712,40,294)
r(10,709,40,294)
r(7,689,35,295)
r(10,709,35,295)
w(7,716,35,295)
r(10,720,35,296)
w(10,721,35,296)
r(8,713,35,296)
w(8,722,35,296)
r(10,709,40,297)
r(8,713,40,297)
w(10,720,40,297)
r(10,721,15,298)
r(7,716,15,298)
w(7,718,15,298)
r(10,721,35,299)
w(10,726,35,299)
r(8,722,35,299)
r(8,722,40,300)
r(7,718,40,300)
w(7,724,40,300)
w(8,723,40,300)
r(7,724,15,301)
r(10,726,15,301)
r(6,712,35,302)
w(6,730,35,302)
r(6,730,35,302)
r(4,683,40,303)
r(6,730,40,303)
w(6,732,40,303)
w(4,731,40,303)
r(8,723,35,304)
r(10,726,35,304)
w(10,736,35,304)
w(8,735,35,304)
r(10,736,40,305)
r(8,735,40,305)
w(10,737,40,305)
w(8,738,40,305)
r(8,738,15,306)
r(5,699,15,306)
r(6,732,40,307)
r(11,0,40,307)
r(6,732,35,308)
w(6,763,35,308)
r(10,737,35,308)
w(10,764,35,308)
r(10,764,15,309)
r(6,763,35,310)
r(6,763,40,311)
r(11,0,40,311)
w(6,769,40,311)
w(11,770,40,311)
r(11,770,15,312)
w(11,773,15,312)
r(11,773,40,313)
r(5,699,40,313)
w(11,775,40,313)
w(5,776,40,313)
r(10,764,15,314)
w(10,778,15,314)
r(11,775,15,314)
r(6,769,40,315)
w(6,782,40,315)
r(10,778,40,315)
r(10,778,15,316)
r(7,724,15,316)
w(10,784,15,316)
r(10,784,35,317)
w(10,779,35,317)
r(11,775,35,317)
w(11,780,35,317)
r(7,724,40,318)
r(10,779,40,318)
w(10,786,40,318)
r(10,786,15,319)
r(11,780,15,319)
w(11,788,15,319)
w(10,787,15,319)
r(6,782,35,320)
w(6,789,35,320)
r(11,788,35,320)
w(11,790,35,320)
r(11,790,40,321)
r(7,724,40,321)
w(7,792,40,321)
r(10,787,15,322)
w(10,793,15,322)
r(11,790,15,322)
w(11,794,15,322)
r(10,793,35,323)
r(7,792,35,323)
w(7,796,35,323)
w(10,795,35,323)
r(11,794,15,324)
r(10,798,15,324)
w(11,799,15,324)
w(10,800,15,324)
r(7,796,40,325)
r(10,795,40,325)
w(10,798,40,325)
w(7,797,40,325)
r(6,789,35,326)
r(5,776,35,326)
w(6,802,35,326)
r(11,799,15,327)
r(10,800,15,327)
w(11,805,15,327)
w(10,806,15,327)
r(7,797,35,328)
r(11,805,35,328)
w(11,808,35,328)
w(7,807,35,328)
r(7,807,40,329)
r(10,806,40,329)
w(7,803,40,329)
w(10,804,40,329)
r(11,808,15,330)
w(11,810,15,330)
r(11,810,15,330)
r(10,804,15,331)
r(10,804,35,332)
r(11,810,40,333)
r(10,804,40,333)
r(11,810,15,334)
r(3,486,15,334)
r(11,810,40,335)
r(10,804,40,335)
r(10,804,35,336)
r(10,804,15,337)
r(11,810,35,338)
w(11,826,35,338)
r(11,826,35,338)
r(10,804,40,339)
w(10,828,40,339)
r(10,828,40,339)
r(10,828,15,340)
w(10,830,15,340)
r(11,826,15,340)
r(5,776,40,341)
r(10,830,40,341)
w(10,834,40,341)
r(10,834,15,342)
w(10,835,15,342)
r(11,826,15,342)
w(11,836,15,342)
r(7,803,35,343)
w(7,832,35,343)
r(11,826,35,343)
r(11,836,40,344)
w(11,838,40,344)
r(11,838,40,344)
r(10,835,15,345)
w(10,839,15,345)
r(10,835,35,346)
r(11,838,35,346)
w(11,842,35,346)
r(10,839,40,347)
r(10,839,40,347)
w(10,843,40,347)
r(6,802,35,348)
w(6,847,35,348)
r(10,843,35,348)
w(10,848,35,348)
r(10,848,15,349)
w(10,846,15,349)
r(10,846,15,349)
r(6,847,40,350)
w(6,849,40,350)
r(7,832,40,350)
w(7,850,40,350)
r(10,846,35,351)
w(10,852,35,351)
r(11,842,35,351)
r(10,852,15,352)
r(11,842,35,353)
r(10,852,40,354)
r(11,842,15,355)
r(5,776,15,355)
w(11,859,15,355)
w(5,860,15,355)
r(7,850,35,356)
r(10,852,35,356)
w(7,861,35,356)
w(10,862,35,356)
r(10,862,40,357)
r(7,861,40,357)
w(7,864,40,357)
w(10,863,40,357)
r(10,863,15,358)
w(10,866,15,358)
r(10,866,15,358)
r(11,859,40,359)
w(11,870,40,359)
r(7,864,40,359)
r(10,866,15,360)
r(11,870,15,360)
w(11,872,15,360)
w(10,871,15,360)
r(10,871,35,361)
w(10,867,35,361)
r(11,872,35,361)
w(11,868,35,361)
r(7,864,40,362)
w(7,874,40,362)
r(10,867,40,362)
r(10,867,15,363)
w(10,875,15,363)
r(6,849,15,363)
w(6,876,15,363)
r(4,731,35,364)
r(10,875,35,364)
w(4,878,35,364)
r(5,860,40,365)
w(5,880,40,365)
r(10,875,40,365)
r(11,868,15,366)
r(5,880,15,366)
w(11,882,15,366)
r(11,882,35,367)
r(11,882,35,367)
w(11,883,35,367)
r(11,886,15,368)
r(10,875,40,369)
r(11,883,40,369)
w(11,886,40,369)
r(10,875,35,370)
w(10,889,35,370)
r(6,876,35,370)
w(6,890,35,370)
r(11,886,15,371)
r(10,889,15,371)
w(11,893,15,371)
w(10,894,15,371)
r(11,893,40,372)
r(11,893,40,372)
w(11,891,40,372)
r(4,878,15,373)
r(6,890,15,373)
w(4,897,15,373)
w(6,898,15,373)
r(5,880,35,374)
r(5,880,35,374)
w(5,895,35,374)
r(10,894,35,375)
w(10,903,35,375)
r(11,891,35,375)
w(11,904,35,375)
r(10,903,15,376)
r(11,904,15,376)
w(10,902,15,376)
r(4,897,97,377)
r(6,898,97,377)
w(4,916,97,377)
r(11,904,92,378)
r(11,904,102,379)
w(11,924,102,379)
r(11,924,102,379)
r(10,907,97,380)
w(10,935,97,380)
r(11,924,102,381)
w(11,938,102,381)
r(10,935,102,381)
r(10,935,97,382)
r(11,938,97,382)
w(10,940,97,382)
r(10,940,102,383)
r(11,938,102,383)
w(10,942,102,383)
r(10,942,97,384)
w(10,943,97,384)
r(10,943,92,385)
r(7,908,92,385)
w(10,933,92,385)
w(7,934,92,385)
r(10,933,102,386)
r(7,934,102,386)
w(7,946,102,386)
w(10,945,102,386)
r(11,938,97,387)
w(11,948,97,387)
r(11,948,97,387)
r(10,945,92,388)
r(7,946,92,388)
w(7,950,92,388)
w(10,949,92,388)
r(10,949,97,389)
w(10,954,97,389)
r(10,954,97,389)
r(11,948,92,390)
r(10,954,92,390)
w(10,956,92,390)
r(11,948,97,391)
r(10,956,97,391)
w(11,957,97,391)
w(10,958,97,391)
r(10,958,92,392)
r(6,898,92,392)
r(7,950,97,393)
r(11,957,102,394)
w(11,951,102,394)
r(10,958,102,394)
w(10,952,102,394)
r(7,950,92,395)
r(10,952,92,395)
w(10,964,92,395)
r(10,964,97,396)
w(10,965,97,396)
r(7,950,102,397)
w(7,968,102,397)
r(7,968,102,397)
r(5,895,92,398)
r(10,965,92,398)
r(4,916,102,399)
r(11,971,102,399)
w(4,976,102,399)
r(11,951,97,400)
w(11,971,97,400)
r(10,965,97,400)
w(10,972,97,400)
r(10,972,92,401)
r(7,968,92,401)
w(7,974,92,401)
r(7,974,102,402)
r(10,972,102,402)
w(7,980,102,402)
r(10,972,97,403)
w(10,978,97,403)
r(11,971,97,403)
r(7,980,92,404)
r(4,976,92,404)
w(4,982,92,404)
w(7,981,92,404)
r(7,981,97,405)
r(11,971,97,405)
r(10,978,92,406)
r(11,984,92,406)
w(10,988,92,406)
r(11,971,102,407)
w(11,984,102,407)
r(11,984,102,407)
r(10,988,97,408)
r(7,981,97,408)
w(10,990,97,408)
r(11,984,102,409)
w(11,993,102,409)
r(10,990,92,410)
r(11,993,92,410)
w(11,992,92,410)
r(6,898,102,411)
r(10,990,102,411)
w(6,996,102,411)
r(10,990,97,412)
w(10,998,97,412)
r(10,998,97,412)
r(6,996,92,413)
r(7,981,92,413)
w(7,1002,92,413)
w(6,1001,92,413)
r(10,998,102,414)
w(10,1005,102,414)
r(7,1002,102,414)
w(7,1006,102,414)
r(10,1005,97,415)
w(10,1010,97,415)
r(11,992,97,415)
r(7,1006,92,416)
w(7,1012,92,416)
r(7,1012,92,416)
r(7,1012,102,417)
r(10,1010,102,417)
w(10,1014,102,417)
w(7,1013,102,417)
r(10,1014,97,418)
w(10,1019,97,418)
r(4,982,97,418)
w(4,1020,97,418)
r(10,1019,92,419)
r(10,1019,92,419)
w(10,1025,92,419)
r(11,992,97,420)
r(7,1013,97,420)
r(6,1001,102,421)
w(6,1029,102,421)
r(10,1025,92,422)
r(10,1025,92,422)
w(10,1041,92,422)
r(11,992,97,423)
r(11,992,97,423)
w(11,1043,97,423)
r(7,1013,55,424)
w(7,999,55,424)
r(11,1050,30,425)
w(11,1008,30,425)
r(10,1049,30,425)
